GMT Time,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h)
12/10/2023 02:00,1225,892,240,240,100,100,1220,998,240,244,75,81,1.65,1.08,0,10.77,8.42,7.11
12/10/2023 06:00,1227,920,240,240,100,100,993,918,260,250,116,77,2.1,2.1,0,8,2.25,8.11
12/10/2023 10:00,1048,822,240,240,100,100,1001,914,260,247,95,77,2.27,2.16,0,7.9,7.97,7.77
12/10/2023 14:00,1057,820,240,240,100,100,999,916,253,248,96,79,2.09,9,0,14.31,8,8.8
12/10/2023 18:00,1055,803,240,240,100,100,1107,935,205,246,113,111,2.16,4.1,6.5,15,2.95,3.62
12/10/2023 22:00,1179,830,240,240,100,100,1275,1131,258,245,104,83,2.9,1.07,0,7.5,6.5,3.5
13/10/2023 02:00,1330,1027,240,240,100,100,1263,1154,256,241,104,103,6.97,2.72,0,7,7.5,4.51
13/10/2023 06:00,1337,1070,240,240,100,100,1201,1015,256,248,116,88,8.1,11,0,8,2.25,7.5
13/10/2023 10:00,1240,986,240,240,100,100,1168,1130,259,240,117,116,15.6,5.49,0,8,1.5,2.1
13/10/2023 14:00,1225,958,240,240,100,100,1193,1017,249,246,98,88,11,4.5,0,8,3.25,6.5
13/10/2023 18:00,1226,968,240,240,100,100,1227,1093,260,242,112,104,4.85,4.85,0.38,10.07,2.95,6.5
13/10/2023 22:00,1243,992,240,240,100,100,1333,1192,,,114,111,12,1.5,,,1.28,1.5
14/10/2023 02:00,1335,1036,0,0,100,100,1394,1227,,,84,100,3.97,0.74,,,7.8,3.7
14/10/2023 06:00,1348,1086,0,0,100,100,1347,1220,,,88,68,2.5,4.59,,,2.25,1.5
14/10/2023 10:00,1319,1113,0,0,100,100,1288,1254,,,78,84,10.36,1.79,,,7.16,6.75
14/10/2023 14:00,1317,1130,0,0,100,100,1302,1237,,,64,52,8,9,,,9.56,9.73
14/10/2023 18:00,1312,1138,0,0,100,100,1292,1191,,,100,91,0.99,11,,,5.75,8
14/10/2023 22:00,1240,994,0,0,100,100,1263,1003,130,120,114,112,4.3,0.75,0,3.09,1.5,1.5
15/10/2023 02:00,1317,1005,110,110,100,100,1262,1040,127,130,114,116,8,0.8,0,0.61,2.04,1.85
15/10/2023 06:00,1333,1067,110,110,100,100,1250,1042,126,124,115,113,4.6,1.04,0,4.99,2.49,2.51
15/10/2023 10:00,1312,1052,110,110,100,100,1242,1058,130,121,116,117,4.18,1.25,0,3.1,1.5,1.5
15/10/2023 14:00,1249,1109,110,110,100,100,1195,938,128,122,116,112,6.67,1.49,0,7,1.5,2.11
15/10/2023 18:00,1245,1122,110,110,100,100,1124,917,130,120,117,114,1.5,4.93,0,7,1.68,3.32
15/10/2023 22:00,1131,984,110,110,100,100,1245,1119,244,239,116,114,2.25,1.49,0,11,1.5,2.96
16/10/2023 02:00,1228,960,240,240,100,100,1222,1099,246,242,118,118,5.3,0.98,5.2,11,1.5,1.5
16/10/2023 06:00,1236,1045,240,240,100,100,1016,998,252,241,114,112,1,4.1,0,13,2.25,4.22
16/10/2023 10:00,1106,977,240,240,100,100,997,993,252,239,115,118,1.98,2.88,0,8.82,1.5,1.5
16/10/2023 14:00,1087,958,240,240,100,100,974,982,219,209,110,86,7.89,9,13,16.5,6.45,10.15
16/10/2023 18:00,1080,967,240,240,100,100,1032,1000,221,246,114,112,2.04,6.92,11.67,14,3.41,2.5
16/10/2023 22:00,1093,969,240,240,100,100,838,1022,252,237,108,97,0.8,1.36,0,13.67,4.49,4.49
17/10/2023 02:00,1216,973,240,240,100,100,862,1025,252,244,120,105,0.99,1.38,0,11,1.02,5.98
17/10/2023 06:00,1233,1037,240,240,100,100,685,972,259,248,108,78,0.71,2.27,0,14.01,4.49,8.8
17/10/2023 10:00,1103,944,240,240,100,100,660,853,255,230,120,107,1.5,1.79,0,12.34,0,5.12
17/10/2023 14:00,1151,1070,240,240,100,100,713,960,247,242,116,62,0,6.79,4.43,16.5,2.7,4.3
17/10/2023 18:00,1159,948,240,240,100,100,866,982,249,248,114,101,0.5,2.48,0,12,2.95,4.3
17/10/2023 22:00,1226,956,240,240,100,100,919,1091,259,215,116,112,1.5,1.5,0,6.52,4.17,3.5
18/10/2023 02:00,876,923,240,240,100,100,926,1102,244,217,115,116,2.83,1.5,4.2,9.13,3.13,1.3
18/10/2023 06:00,893,962,240,240,100,100,810,1020,244,246,116,98,0,12.5,4.93,12.46,2.9,5.8
18/10/2023 10:00,741,889,240,240,100,100,761,1030,258,249,89,99,1.06,2.83,0,7.5,8.29,5.69
18/10/2023 14:00,718,877,240,240,100,100,757,974,259,247,101,80,0,9,0,8,6.45,7.05
18/10/2023 18:00,719,864,240,240,100,100,820,1132,250,240,112,104,0.3,4.07,0,11,2.95,5.88
18/10/2023 22:00,761,899,240,240,100,100,907,991,204,185,118,113,1.71,1.51,7.47,10.39,1.9,2.01
19/10/2023 02:00,899,954,240,240,100,100,893,1008,223,254,111,102,5.32,1.5,8.09,3.7,7.73,7.73
19/10/2023 06:00,903,969,240,240,100,100,797,924,256,248,118,101,0.99,5.32,0,12.5,2.42,7.73
19/10/2023 10:00,781,902,240,240,100,100,752,921,255,252,114,112,2.36,4.73,0,8,2.17,3.5
19/10/2023 14:00,714,879,240,240,100,100,746,899,254,246,112,105,1.13,6.56,0,11.88,2.06,6.99
19/10/2023 18:00,712,855,240,240,100,100,870,956,250,242,115,112,1.17,4.22,0,8,2.06,4
19/10/2023 22:00,748,896,240,240,100,100,909,1090,258,224,119,114,2.04,3.5,0,6.47,0.32,2.17
20/10/2023 02:00,887,950,240,240,100,100,901,1087,217,219,112,115,8,2.12,6.34,10.18,7.69,2.18
20/10/2023 06:00,896,963,240,240,100,100,829,1040,252,244,118,108,2.25,7.44,0,11.23,1.9,5.1
20/10/2023 10:00,781,906,240,240,100,100,756,1017,256,244,115,114,0.9,3.5,0,11,2.19,2.74
20/10/2023 14:00,715,874,240,240,100,100,758,992,259,243,116,107,0.5,6.02,0,10.87,0,6.29
20/10/2023 18:00,723,866,240,240,100,100,826,1118,258,244,116,95,0.14,4.73,0,8,2.12,10.03
20/10/2023 22:00,751,894,240,240,100,100,908,1039,223,176,118,102,1.5,1.5,9.38,8,1.99,5.03
21/10/2023 02:00,898,954,240,240,100,100,910,1041,201,197,112,91,1.91,0.68,4.98,6.63,6.5,5.12
21/10/2023 06:00,908,965,240,240,100,100,893,1006,235,201,116,106,1.8,5,7.04,12.5,2.16,6.5
21/10/2023 10:00,870,922,240,240,100,100,845,997,255,210,116,90,1.17,2.89,0,13,2.17,8.36
21/10/2023 14:00,749,913,240,240,100,100,769,965,260,195,120,81,0.48,6,0,11,0,9.77
21/10/2023 18:00,747,896,240,240,100,100,788,979,257,193,120,112,0.7,3.3,0,9.97,0.87,5.13
21/10/2023 22:00,748,890,240,240,100,100,959,1101,257,240,118,109,2.2,3.5,0,8,2.16,4.77
22/10/2023 02:00,918,991,240,240,100,100,967,1134,247,244,98,83,3.42,3.08,0,7.75,16.33,4.87
22/10/2023 06:00,933,995,240,240,100,100,950,1107,258,252,118,102,3,3.5,0,7.77,2.14,7.97
22/10/2023 10:00,918,972,240,240,100,100,816,1105,255,251,118,114,0.92,5.47,0,8.5,0,2.5
22/10/2023 14:00,869,978,240,240,100,100,784,902,259,248,112,94,0.3,9.87,0,9,4.74,9.77
22/10/2023 18:00,840,962,240,240,100,100,761,1065,249,244,120,116,0.88,4.27,0,9.97,0.61,3.2
22/10/2023 22:00,730,838,240,240,100,100,802,926,249,192,116,116,1.77,1.5,6.66,7.79,2.06,2.01
23/10/2023 02:00,803,985,240,240,100,100,807,924,250,244,118,115,1.99,1.41,4.57,8,2.03,2.07
23/10/2023 06:00,846,994,240,240,100,100,674,915,260,246,116,114,0.14,4.76,0,7.79,2.04,2.1
23/10/2023 10:00,720,904,240,240,100,100,672,915,253,246,116,102,0.44,3.83,0,8.5,1.5,5.22
23/10/2023 14:00,684,933,240,240,100,100,662,743,255,242,120,114,0.66,2.99,0,9,0,3.88
23/10/2023 18:00,686,911,240,240,100,100,774,965,256,241,119,115,0.96,2.99,0,7.79,0,2.7
23/10/2023 22:00,735,935,240,240,100,100,895,995,259,238,120,110,2.51,1.64,0.7,7.49,0,5.39
24/10/2023 02:00,901,985,240,240,100,100,898,990,260,246,120,112,1.98,1.1,0,7.49,1.91,3.33
24/10/2023 06:00,914,994,240,240,100,100,678,944,260,244,119,108,0.94,3.96,0,10.99,1.32,5.1
24/10/2023 10:00,743,947,240,240,100,100,665,946,260,244,114,114,0.9,2.11,0,10.6,2,3
24/10/2023 14:00,696,933,240,240,100,100,646,911,259,248,119,109,0.38,7.31,0,9,0.82,3.73
24/10/2023 18:00,690,909,240,240,100,100,702,920,260,244,116,112,0.63,3.98,0,7.49,2,3.41
24/10/2023 22:00,708,770,240,240,100,100,1192,1017,260,237,104,118,7.94,2.75,0,7.39,4.5,8.88
25/10/2023 02:00,1233,1063,240,240,150,150,1211,1006,260,240,166,137,8.89,1.45,0,8,2.14,8.15
25/10/2023 06:00,1235,1076,240,240,150,150,1010,981,258,244,118,115,1.59,1.95,0,10.9,12.51,8.35
25/10/2023 10:00,1105,985,240,240,150,150,1012,976,260,246,147,140,2.41,2.09,0,8.5,9.86,8.33
25/10/2023 14:00,1078,979,240,240,150,150,996,965,254,242,166,137,2.63,7.92,0,10,1.92,8.82
25/10/2023 18:00,1076,968,240,240,150,150,1060,975,259,224,138,109,2.08,2.08,0,11.5,8.95,10.81
25/10/2023 22:00,1219,987,240,240,150,150,750,902,244,219,117,133,0.4,1.08,7.94,8,7,8
26/10/2023 02:00,1275,1074,240,240,150,150,768,932,252,231,145,156,0.9,1.41,6.43,9.22,6.69,5.33
26/10/2023 06:00,1297,1092,240,240,150,150,645,796,260,249,167,163,1.23,1.75,0,7.77,1.86,2.81
26/10/2023 10:00,1228,991,240,240,150,150,642,838,252,248,166,164,1.1,1.5,0,8.5,2,3.25
26/10/2023 14:00,1122,1085,240,240,150,150,642,819,242,226,124,102,0.4,2.62,12.02,11.5,8,9
26/10/2023 18:00,1116,974,240,240,150,150,692,715,256,245,164,155,0.4,1.5,0,7.77,2.07,6
26/10/2023 22:00,1143,983,240,240,150,150,1288,1169,247,242,167,162,7.26,1.05,0,8,1.5,2.89
27/10/2023 02:00,1250,1063,240,240,150,150,1276,1158,258,240,164,166,12.34,1.5,0,8.5,2.75,2.45
27/10/2023 06:00,1273,1083,240,240,150,150,1215,1086,260,246,166,165,5.97,5.99,0,8,2.35,2.35
27/10/2023 10:00,1197,992,240,240,150,150,1110,1096,260,246,165,164,5.99,2.02,0,8.5,2.18,3.09
27/10/2023 14:00,1120,1083,240,240,150,150,1133,1065,259,246,168,155,7.18,6.41,0,7.77,1.5,7
27/10/2023 18:00,1118,977,240,240,150,150,1207,1184,254,241,170,164,3.5,3.5,0,8.5,0.78,3.18
27/10/2023 22:00,1192,986,240,240,150,150,1197,974,246,232,154,136,3.26,1.76,0,8,15.55,7.95
28/10/2023 02:00,1251,1065,240,240,150,150,1210,1029,226,217,156,165,5,0.81,10,11.5,15,1.86
28/10/2023 06:00,1295,1092,240,240,150,150,1191,1057,213,220,167,146,1.33,5.07,7.57,16.2,2.5,7.95
28/10/2023 10:00,1249,1030,240,240,150,150,1127,1085,227,242,129,160,4.12,1.96,0,13.5,5.42,4.6
28/10/2023 14:00,1214,998,240,240,150,150,1133,990,232,227,138,92,1.97,4.9,7.6,16.92,7.27,7.68
28/10/2023 18:00,1211,988,240,240,150,150,1160,997,226,196,164,147,1.98,1.08,7.91,15.55,1.5,7.95
28/10/2023 22:00,1216,992,240,240,150,150,1208,989,239,223,168,159,3.91,0.98,4.24,6.28,2.73,5.22
29/10/2023 03:00,,,240,240,150,150,1204,1072,254,249,162,162,11,1.18,0,3.7,7.77,2.17
29/10/2023 07:00,,,240,240,150,150,1200,1105,250,242,166,162,7,4.76,0,12.76,3.65,4.21
29/10/2023 11:00,,,240,240,150,150,1130,1119,251,242,164,160,4,2.04,0,12.31,3.8,4.62
29/10/2023 15:00,,,240,240,150,150,1104,991,246,238,168,126,6,9.69,0,14.8,1.94,9.33
29/10/2023 19:00,,,240,240,150,150,1128,1000,250,242,166,132,1.98,1,4.28,9.45,2.07,9.55
29/10/2023 23:00,,,240,240,150,150,1197,982,247,245,136,112,2.39,1.95,4.93,4,2.5,7.5
30/10/2023 03:00,1291,996,240,240,150,150,1216,1060,243,197,109,119,4.5,2.18,11,6.18,6.78,8.22
30/10/2023 07:00,1302,1010,240,240,150,150,1061,986,254,244,149,148,1.43,1.75,0,7.77,4.95,8.77
30/10/2023 11:00,1210,975,240,240,150,150,1021,962,257,242,161,156,2.03,2.03,0,8.5,2.77,5.33
30/10/2023 15:00,1097,1021,240,240,150,150,980,935,256,228,143,115,1.5,5.99,4.49,9,7.48,9.33
30/10/2023 19:00,1080,949,240,240,150,150,1017,981,256,241,167,149,1.3,3,0,9,1.5,8.77
30/10/2023 23:00,1140,958,240,240,150,150,1239,993,257,246,166,164,3,1.69,0,7.77,2.16,3
31/10/2023 03:00,1235,967,240,240,150,150,1235,1024,260,244,155,164,2.23,2.23,0,8,6,2.87
31/10/2023 07:00,1258,1000,240,240,150,150,1001,985,260,248,165,164,2.16,2.16,0,7.77,2.08,3.52
31/10/2023 11:00,1113,975,240,240,150,150,999,972,255,246,165,163,2.18,2.12,0,8,2.24,3.5
31/10/2023 15:00,1078,963,240,240,150,150,984,958,260,244,160,126,1.73,2.96,0,9,4.74,9.39
31/10/2023 19:00,1067,953,240,240,150,150,1096,994,260,243,168,152,2.16,1.86,0,7.77,1.59,8.41
31/10/2023 23:00,1207,967,240,240,150,150,1243,1021,274,249,151,141,5,1.05,4.36,11.11,6.95,8.05
01/11/2023 03:00,1233,968,270,270,150,150,1246,1052,268,206,146,153,4.35,0.99,0,8,6.5,5.22
01/11/2023 07:00,1241,997,270,270,150,150,1129,998,283,268,135,143,1.79,1.95,0,10.5,7.77,8.95
01/11/2023 11:00,1192,992,270,270,150,150,1125,1042,284,268,155,158,3.59,2.1,0,9.99,5.66,5.33
01/11/2023 15:00,1121,1000,270,270,150,150,1079,982,285,261,166,144,1.98,3.99,0,11.97,2,8.99
01/11/2023 19:00,1113,927,270,270,150,150,1172,1002,286,268,166,142,1.35,1.5,0,10.58,2.08,8.77
01/11/2023 23:00,1161,942,270,270,150,150,1201,930,250,259,147,139,5.99,0.6,0,11.43,4.77,4.77
02/11/2023 03:00,1240,981,270,270,150,150,1200,964,206,270,115,139,8.33,0.8,0,6,4.8,4.8
02/11/2023 07:00,1247,1079,270,270,150,150,1067,882,278,248,140,130,2.29,3.4,0,10.6,7.77,10
02/11/2023 11:00,1202,993,270,270,150,150,1025,706,269,245,153,148,1.95,2.04,4.64,10.77,5.22,8.78
02/11/2023 15:00,1114,974,270,270,150,150,1020,841,289,270,159,150,2.66,2.95,0,11.5,3.5,7.66
02/11/2023 19:00,1112,969,270,270,150,150,1131,902,275,260,164,158,2.17,1.5,0,8,1.99,4.2
02/11/2023 23:00,1197,986,270,270,150,150,1195,965,175,270,150,150,3.86,0.26,2.75,3.33,5.37,2.07
03/11/2023 03:00,1244,991,270,270,150,150,1200,976,239,270,150,150,5.64,0.2,4.04,5.79,7,2.12
03/11/2023 07:00,1247,1080,270,270,150,150,1091,941,290,167,155,150,1.78,2.28,-3.3,13.3,0.15,5.77
03/11/2023 11:00,1196,1055,270,270,150,150,1076,901,290,167,150,150,2.3,1.36,-3.53,9.53,1.75,4.02
03/11/2023 15:00,1151,1074,270,270,150,150,1037,926,290,167,164,141,1.96,3.25,-5.81,15.6,-0.23,8.23
03/11/2023 19:00,1119,977,270,270,150,150,1058,940,290,167,168,150,1.86,1.39,-4.5,12.81,-0.86,5.95
03/11/2023 23:00,1109,981,270,270,150,150,1133,924,290,270,150,150,2.15,0.75,-7.84,11.42,1.17,2.15
04/11/2023 03:00,1229,964,270,270,150,150,1154,940,290,220,150,150,3.29,0.07,-4.09,9.48,2.3,2.45
04/11/2023 07:00,1238,1045,270,270,150,150,1084,922,290,221,164,150,1.89,1.05,-5.85,10.76,1.07,2.95
04/11/2023 11:00,1200,996,270,270,150,150,1023,749,290,221,157,150,2.86,0.28,-4.98,10.3,0,4
04/11/2023 15:00,1075,976,270,270,150,150,974,894,290,221,164,150,1.41,4.49,-6.52,16.3,-0.79,8.56
04/11/2023 19:00,1071,975,270,270,150,150,1000,910,290,235,170,150,1.55,1.05,-6.64,12,-0.95,4.95
04/11/2023 23:00,1094,979,270,270,150,150,1112,938,290,267,155,150,2.1,0.3,-5.4,10.54,-0.06,2.85
05/11/2023 03:00,1222,969,270,270,150,150,1192,1096,290,221,150,150,2.85,0.5,-3.65,9.48,1.64,2.6
05/11/2023 07:00,1245,1049,270,270,150,150,1178,1073,290,221,150,150,1.98,1.5,-5.68,10.76,0.75,3.25
05/11/2023 11:00,1238,1085,270,270,150,150,1142,1153,290,248,150,150,2.5,1.5,-4.68,10.3,1.8,3.2
05/11/2023 15:00,1207,1089,270,270,150,150,1039,1019,290,270,170,150,0.3,7.61,-6.77,16.42,-0.79,8.56
05/11/2023 19:00,1107,975,270,270,150,150,1105,991,290,270,170,150,1.6,1.05,-6.64,13.48,-1.14,5.82
05/11/2023 23:00,1188,977,270,270,150,150,1184,949,290,270,150,150,2.55,0.3,-3.04,10.37,0.5,2.79
06/11/2023 03:00,1236,973,270,270,150,150,1188,1094,290,217,150,150,4.4,0.3,-1.68,9.73,1.17,2.83
06/11/2023 07:00,1239,999,270,270,150,150,983,1008,290,217,162,150,1.19,2.54,-4.97,13.68,-0.98,4.98
06/11/2023 11:00,1119,968,270,270,150,150,976,981,290,217,159,150,2.29,1.04,-4.09,10.56,-0.49,3.31
06/11/2023 15:00,1101,1023,270,270,150,150,963,978,290,206,170,150,0.77,4.02,-3.68,18.37,-1.04,7.08
06/11/2023 19:00,1066,956,270,270,150,150,1069,1024,290,217,150,150,2.87,0.6,-3.46,11.17,0.03,4.64
06/11/2023 23:00,1124,965,270,270,150,150,635,942,290,270,150,150,0.01,1.07,-1.16,8.93,1.13,2.47
07/11/2023 03:00,1232,967,270,270,150,150,637,969,270,217,150,150,0.23,2.25,1.24,8.79,1.43,1.43
07/11/2023 07:00,1237,987,270,270,150,150,606,945,288,217,170,150,-1.34,4.5,-3,13.08,-0.62,4.25
07/11/2023 11:00,1113,990,270,270,150,150,551,936,290,270,150,150,0.13,1.87,-2.56,9.72,1.5,2.5
07/11/2023 15:00,1088,999,270,270,150,150,615,927,287,204,170,144,-7.56,12.72,0.33,19,-1.14,9.02
07/11/2023 19:00,1040,944,270,270,150,150,612,942,290,217,170,150,-0.37,3.61,-4.27,12.39,-0.86,4.86
07/11/2023 23:00,1075,953,270,270,150,150,1139,927,285,237,150,150,2.5,0.4,-0.09,8.9,1.23,2.46
08/11/2023 03:00,1231,967,270,270,150,150,1159,989,270,218,150,150,3.32,0.5,2.01,8.11,1.76,2.43
08/11/2023 07:00,1239,1014,270,270,150,150,1056,944,290,270,161,150,1.54,1.78,-3.71,12.09,-1.62,4.84
08/11/2023 11:00,1191,977,270,270,150,150,1006,917,290,270,150,150,2.7,0.5,-3,10.29,1,3
08/11/2023 15:00,1110,960,270,270,150,150,946,921,290,218,169,134,1.63,4.11,-3,17.52,-1.52,8
08/11/2023 19:00,1075,954,270,270,150,150,1041,938,290,270,155,150,2.15,1.51,-3.56,11.99,-1.15,5.15
08/11/2023 23:00,1177,976,270,270,150,150,1104,930,290,263,150,150,2,0.6,-2.51,10.14,1.25,2.75
09/11/2023 03:00,1234,971,270,270,150,150,1144,943,290,260,150,150,3.32,0.4,-1.08,9.83,2.38,3.8
09/11/2023 07:00,1239,1050,270,270,150,150,965,916,290,270,158,150,1.54,1.98,-5.48,15.04,-1.68,7.68
09/11/2023 11:00,1177,988,270,270,150,150,946,939,290,270,150,150,2,1.5,-3.64,12.14,0.9,3.76
09/11/2023 15:00,1092,979,270,270,150,150,925,894,290,227,164,98,1.49,2.66,-6.62,17,-2.07,8.07
09/11/2023 19:00,1016,970,270,270,150,150,963,918,290,270,170,150,1.62,1.5,-6.24,13.67,-1.59,5.59
09/11/2023 23:00,1070,984,270,270,150,150,1084,921,290,270,150,150,1.82,0.6,-2.05,11,2.5,2.78
10/11/2023 03:00,1159,952,270,270,150,150,1099,927,290,221,150,150,2.14,0.81,-2.2,11.26,2.16,3.2
10/11/2023 07:00,1189,1033,270,270,150,150,944,872,290,270,162,150,1.8,2.07,-8.15,14,-2.17,8.26
10/11/2023 11:00,1058,987,270,270,150,150,961,914,290,254,150,150,2,1.55,-3.14,11,1.32,2.8
10/11/2023 15:00,1002,972,270,270,150,150,950,859,290,218,150,94,2.05,2.89,-7.05,18.45,1,8.5
10/11/2023 19:00,998,972,270,270,150,150,1007,888,290,219,162,150,1.66,1.34,-2.58,14,-0.04,3.73
10/11/2023 23:00,1088,985,270,270,150,150,1171,962,290,252,154,150,1.07,0.83,-3.44,9.97,-0.11,2.72
11/11/2023 03:00,1225,959,270,270,150,150,1182,957,270,263,150,150,1.97,0.6,0.5,9.57,1.4,4.01
11/11/2023 07:00,1235,1053,270,270,150,150,1065,939,290,270,170,150,1.06,1.16,-4.45,12.76,-1.14,3.14
11/11/2023 11:00,1160,1026,270,270,150,150,986,927,290,270,159,150,1.67,0.88,-3.98,10.48,-0.49,2.84
11/11/2023 15:00,1055,995,270,270,150,150,936,926,290,219,170,150,1.01,4,-6.34,18.34,-1,8.24
11/11/2023 19:00,1024,993,270,270,150,150,977,930,290,219,170,150,0.88,1.03,-5.96,12.75,-1.23,3.63
11/11/2023 23:00,1033,993,270,270,150,150,1086,947,290,270,158,150,0.9,0.72,-5.69,13.01,-0.26,3.12
12/11/2023 03:00,1125,958,270,270,150,150,1100,958,290,266,150,150,1.29,0.71,-3.47,9.84,1.13,2.68
12/11/2023 07:00,1185,1012,270,270,150,150,1070,942,290,270,150,150,1.22,1.33,-2.64,10.79,0.47,2.85
12/11/2023 11:00,1121,1000,270,270,150,150,968,935,290,270,170,150,1.15,0.95,-5.43,9.99,-1.04,3.33
12/11/2023 15:00,1028,980,270,270,150,150,954,914,290,226,170,148,0.76,4.07,-6.57,17.57,-1.03,8.73
12/11/2023 19:00,1000,967,270,270,150,150,1097,941,289,270,170,150,1.29,0.88,-4.77,11.29,-0.44,3.38
12/11/2023 23:00,1143,981,270,270,150,150,1188,955,289,239,170,150,1.21,0.79,-4.5,12,-0.37,4.25
13/11/2023 03:00,1237,975,270,270,150,150,1193,962,276,270,150,150,3.73,0.53,-0.75,10.19,3.08,2.92
13/11/2023 07:00,1243,988,270,270,150,150,1093,910,290,270,161,150,1.2,0.99,-3.12,10.89,-0.42,3.54
13/11/2023 11:00,1187,959,270,270,150,150,1084,862,286,270,150,150,2.48,0.81,-4.69,10.98,1.27,2.73
13/11/2023 15:00,1120,960,270,270,150,150,1053,855,289,219,170,142,1.7,3.5,-3.65,14.89,-0.09,8.34
13/11/2023 19:00,1111,943,270,270,150,150,1127,911,287,270,150,150,3.54,0.95,-2.96,9,0.01,4.4
13/11/2023 23:00,1189,954,270,270,150,150,1143,939,270,270,150,150,2.38,0.94,2.97,6.64,2.79,1.89
14/11/2023 03:00,1238,977,270,270,150,150,1155,954,248,270,150,150,4.97,0.87,5.1,7.61,4.5,2
14/11/2023 07:00,1243,987,270,270,150,150,1026,911,290,219,170,150,1.02,1.63,-7.76,11.48,-1.5,4.04
14/11/2023 11:00,1185,956,270,270,150,150,849,733,288,219,169,150,1,0.55,-6.83,12,-1.39,3.23
14/11/2023 15:00,1086,959,270,270,150,150,927,834,290,217,170,128,1.58,4,-4.87,17.75,-1.31,8.88
14/11/2023 19:00,1029,938,270,270,150,150,1071,910,290,270,151,150,1.49,1.32,-6.82,10,-0.13,7.19
14/11/2023 23:00,1150,950,270,270,150,150,1205,960,290,270,150,150,4.37,0.6,-0.76,8.21,3.54,2.5
15/11/2023 03:00,1208,961,270,270,150,150,1213,958,270,270,150,150,3.93,0.65,1.15,8.76,2.68,3.11
15/11/2023 07:00,1216,966,270,270,150,150,1121,933,290,226,152,150,2.44,1.96,-5.53,10,-1.14,4.94
15/11/2023 11:00,1113,961,270,270,150,150,1041,974,290,218,150,150,2.31,1.22,-4.41,8,0.9,2.62
15/11/2023 15:00,1067,988,270,270,150,150,987,898,290,217,150,150,1.01,5.67,-6.68,15.06,0.22,7.36
15/11/2023 19:00,996,913,270,270,150,150,995,918,290,266,167,150,1.05,1.95,-5.83,10,-1.18,3.44
15/11/2023 23:00,1022,928,270,270,150,150,1007,918,290,231,150,150,1.31,0.88,-2.94,9,1.31,3.07
16/11/2023 03:00,1089,955,270,270,150,150,1008,914,290,217,150,150,2.12,0.75,-0.97,11.06,0.67,3.73
16/11/2023 07:00,1101,953,270,270,150,150,928,893,290,249,167,150,1.04,1.8,-6.73,12.5,-0.21,3.79
16/11/2023 11:00,990,923,270,270,150,150,917,855,290,217,151,150,2.17,1.47,-6.1,10.4,-1.43,3.89
16/11/2023 15:00,949,893,270,270,150,150,917,949,270,195,29,22,1.24,20,0.92,20,2.53,8.33
16/11/2023 19:00,950,861,270,270,150,150,943,907,290,191,150,120,2.64,8,-1.59,15,3.7,8.72
16/11/2023 23:00,1033,921,270,270,150,150,957,924,290,270,150,150,1.21,1.16,-3.56,10.43,1.08,2.95
17/11/2023 03:00,1094,951,270,270,150,150,965,920,290,270,150,150,2.21,1.18,-3.44,10.46,1.07,3
17/11/2023 07:00,1103,952,270,270,150,150,921,872,290,270,163,150,0.91,2.43,-8,13.09,-0.22,5.69
17/11/2023 11:00,984,921,270,270,150,150,914,852,290,251,159,150,4.51,1.66,-6.06,12.1,-1.56,5.83
17/11/2023 15:00,962,905,270,270,150,150,916,843,290,218,155,70,1.82,8,-10.2,21,-2.11,9.45
17/11/2023 19:00,949,876,270,270,150,150,976,900,290,258,150,150,1.26,3,-5.19,13.19,1.6,4.55
17/11/2023 23:00,1000,923,270,270,150,150,1152,932,290,255,170,150,1.04,0.72,-6.45,12.5,-0.82,3
18/11/2023 03:00,1209,959,270,270,150,150,1170,953,290,224,150,150,2.24,0.4,-6.4,9.69,0.44,2.52
18/11/2023 07:00,1222,982,270,270,150,150,1131,924,290,217,159,150,1.17,1.11,-5.82,9.69,-0.82,2.82
18/11/2023 11:00,1205,952,270,270,150,150,1063,735,290,232,156,150,1.35,0.5,-5.94,9.89,-1.05,4.01
18/11/2023 15:00,1104,931,270,270,150,150,1063,730,290,220,169,150,1.64,1.4,-5.94,11.92,-0.6,5.28
18/11/2023 19:00,1103,920,270,270,150,150,1110,918,290,256,150,150,1.49,0.99,-1.38,8.75,0.15,2.33
18/11/2023 23:00,1171,943,270,270,150,150,1169,952,286,217,150,150,3.36,0.66,-3.85,10.4,2.79,5.88
19/11/2023 03:00,1222,980,270,270,150,150,1177,966,278,270,150,150,5.46,0.81,-1.54,9.69,2.79,2.52
