GMT Time,Generation - Fuel - Biomass - GB (MW),Generation - Fuel - CCGT - GB (MW),Generation - Fuel - Coal - GB (MW),Generation - Fuel - Hydro - GB (MW),Generation - Fuel - Nuclear - GB (MW),Generation - Fuel - OCGT - GB (MW),Generation - Fuel - Oil - GB (MW),Generation - Fuel - Pumped Storage - GB (MW),Generation - Fuel - Wind - GB (MW),Generation - Fuel - Interconnectors - GB (MW)
21/11/2024 16:00,3189,20620,0,458,4159,91,0,376,12604,496
21/11/2024 16:30,3201,20621,0,460,4158,91,0,458,12895,312
21/11/2024 17:00,3200,20437,0,467,4159,91,0,690,13215,-168
21/11/2024 17:30,3199,20075,0,471,4162,91,0,592,13848,-352
21/11/2024 18:00,3190,20304,0,451,4158,91,0,590,13992,-400
21/11/2024 18:30,3177,20457,0,420,4160,79,0,658,13944,-292
21/11/2024 19:00,3190,20506,0,308,4163,1,0,130,14230,-370
21/11/2024 19:30,3188,19456,0,301,4163,0,0,-14,14550,-354
21/11/2024 20:00,3185,18410,0,226,4165,1,0,-12,14551,40
21/11/2024 20:30,3176,16699,0,204,4167,0,0,-12,14520,98
21/11/2024 21:00,3181,14450,0,153,4165,0,0,124,14364,-68
21/11/2024 21:30,3183,13020,0,141,4166,0,0,-8,14308,-128
21/11/2024 22:00,3176,11142,0,112,4164,1,0,-14,13986,-280
21/11/2024 22:30,3181,9232,0,118,4166,8,0,4,13917,-136
21/11/2024 23:00,3178,5719,0,96,4163,8,0,-154,13990,2298
21/11/2024 23:30,3174,3781,0,92,4165,21,0,-80,14299,2408
22/11/2024 00:00,3182,3285,0,92,4160,52,0,-468,14143,3416
22/11/2024 00:30,3182,3457,0,91,4160,52,0,-600,14074,3610
22/11/2024 01:00,3185,3158,0,73,4162,7,0,-872,13836,3912
22/11/2024 01:30,3174,3102,0,72,4168,1,0,-974,14060,3826
22/11/2024 02:00,3180,3001,0,67,4164,0,0,-1202,13972,3458
22/11/2024 02:30,3189,2946,0,64,4162,0,0,-1296,13748,3410
22/11/2024 03:00,3181,3037,0,64,4169,0,0,-978,13673,2904
22/11/2024 03:30,3188,2974,0,63,4164,0,0,-1182,13587,2830
22/11/2024 04:00,3184,3142,0,63,4160,0,0,-934,13203,2132
22/11/2024 04:30,3174,3806,0,63,4163,1,0,-1122,12980,2114
22/11/2024 05:00,3122,4797,0,80,4156,2,0,-182,12744,30
22/11/2024 05:30,3196,6266,0,92,4159,2,0,32,12591,-36
22/11/2024 06:00,3198,10470,0,178,4160,2,0,234,12582,-1816
22/11/2024 06:30,3204,13014,0,241,4159,1,0,350,12594,-1882
22/11/2024 07:00,3200,13580,0,289,4158,1,0,594,12348,582
22/11/2024 07:30,3192,14547,0,308,4159,0,0,756,12204,654
22/11/2024 08:00,3201,15554,0,234,4158,0,0,902,11712,1812
22/11/2024 08:30,3196,16193,0,289,4159,0,0,938,11218,1752
22/11/2024 09:00,3192,16307,0,283,4161,0,0,646,11065,3304
22/11/2024 09:30,3184,16378,0,257,4165,0,0,296,11121,3416
22/11/2024 10:00,3202,16269,0,174,4159,0,0,284,10889,3608
22/11/2024 10:30,3194,16366,0,171,4162,0,0,286,10086,3530
22/11/2024 11:00,3189,15528,0,171,4167,0,0,286,9991,3766
22/11/2024 11:30,3186,14961,0,172,4160,0,0,286,9895,3814
22/11/2024 12:00,3189,14578,0,183,4168,0,0,4,9946,4746
22/11/2024 12:30,3191,14834,0,184,4160,0,0,-10,9306,4784
22/11/2024 13:00,3186,15348,0,183,4158,0,0,-10,8342,5100
22/11/2024 13:30,3183,15730,0,186,4162,0,0,-10,8232,5118
22/11/2024 14:00,3189,16376,0,218,4158,0,0,134,8041,4996
22/11/2024 14:30,3186,17219,0,227,4160,0,0,372,7545,5010
22/11/2024 15:00,3163,18157,0,300,4163,2,0,450,7216,5344
22/11/2024 15:30,3169,18728,0,319,4159,3,0,658,6914,5348
22/11/2024 16:00,3200,19820,0,471,4157,93,0,778,6691,5396
22/11/2024 16:30,3194,20487,0,539,4157,93,0,1126,6494,5412
22/11/2024 17:00,3196,20851,0,782,4157,92,0,1328,5992,5614
22/11/2024 17:30,3184,20980,0,816,4160,92,0,1248,5726,5630
22/11/2024 18:00,3206,20884,0,621,4154,91,0,1314,5491,5630
22/11/2024 18:30,3196,20772,0,565,4160,79,0,1328,5357,5632
22/11/2024 19:00,3202,20647,0,519,4157,0,0,1118,5089,5864
22/11/2024 19:30,3199,20525,0,483,4161,1,0,812,4937,6144
22/11/2024 20:00,3196,19919,0,433,4157,1,0,594,4624,6338
22/11/2024 20:30,3195,19179,0,396,4159,1,0,218,4306,6620
22/11/2024 21:00,3181,18104,0,254,4158,2,0,116,3685,6584
22/11/2024 21:30,3176,16269,0,247,4158,2,0,-10,3534,6780
22/11/2024 22:00,3188,15096,0,203,4156,2,0,40,3293,6536
22/11/2024 22:30,3182,13980,0,200,4158,2,0,-10,3365,6540
22/11/2024 23:00,3182,11616,0,138,4164,4,0,-10,3708,6436
22/11/2024 23:30,3182,10202,0,143,4162,3,0,-12,4045,6208
23/11/2024 00:00,3179,9500,0,158,4164,3,0,-10,4114,6898
23/11/2024 00:30,3173,9539,0,176,4167,4,0,-10,4324,7174
23/11/2024 01:00,3175,8306,0,176,4161,3,0,-14,4766,7392
23/11/2024 01:30,3178,6809,0,176,4159,4,0,-14,5335,7362
23/11/2024 02:00,3168,5657,0,160,4159,4,0,-306,6128,7430
23/11/2024 02:30,3166,3980,0,160,4163,6,0,-516,7528,7452
23/11/2024 03:00,2773,2906,0,115,4160,3,0,-544,8360,7606
23/11/2024 03:30,2437,2394,0,103,4160,2,0,-608,8723,7540
23/11/2024 04:00,2529,2207,0,111,4158,1,0,-1028,9512,6302
23/11/2024 04:30,2449,2124,0,117,4162,2,0,-1408,10315,6156
23/11/2024 05:00,1977,2113,0,117,4161,2,0,-1500,11378,5016
23/11/2024 05:30,1860,2215,0,118,4166,2,0,-1552,12026,4780
23/11/2024 06:00,2143,2402,0,133,4165,1,0,-1544,13258,3232
23/11/2024 06:30,2184,2461,0,141,4165,2,0,-1462,14318,3060
23/11/2024 07:00,2398,2723,0,128,4164,1,0,-1142,14872,2400
23/11/2024 07:30,2538,3075,0,118,4168,1,0,-1230,15418,2368
23/11/2024 08:00,2530,3633,0,136,4163,2,0,-926,15398,3474
23/11/2024 08:30,2537,4806,0,149,4165,1,0,-968,15464,3414
23/11/2024 09:00,2533,4249,0,155,4163,1,0,-530,15611,5646
23/11/2024 09:30,2557,4775,0,157,4159,1,0,-376,15656,5584
23/11/2024 10:00,2536,5130,0,140,4158,1,0,-320,15835,6376
23/11/2024 10:30,2507,5401,0,141,4159,2,0,-320,15974,6360
23/11/2024 11:00,2487,5860,0,141,4159,2,0,-318,15778,6268
23/11/2024 11:30,2488,6186,0,141,4157,2,0,-316,15501,6258
23/11/2024 12:00,2477,6719,0,141,4155,1,0,-198,15151,6244
23/11/2024 12:30,2455,6896,0,146,4159,2,0,-82,14949,6262
23/11/2024 13:00,2439,6681,0,211,4155,1,0,-80,14717,6270
23/11/2024 13:30,2458,6765,0,219,4154,1,0,-78,14479,6318
23/11/2024 14:00,2520,7029,0,226,4157,1,0,-78,14004,6264
23/11/2024 14:30,2578,7358,0,233,4162,1,0,-80,13910,6232
23/11/2024 15:00,2591,8406,0,260,4159,1,0,328,13612,5472
23/11/2024 15:30,2598,8609,0,282,4158,1,0,708,13325,5596
23/11/2024 16:00,2592,8589,0,426,4168,1,0,1044,13139,5792
23/11/2024 16:30,2588,8587,0,438,4165,1,0,1216,12993,5726
23/11/2024 17:00,2595,8552,0,501,4166,1,0,1350,13009,5650
23/11/2024 17:30,2579,8050,0,505,4168,1,0,1470,13199,5694
23/11/2024 18:00,2587,7151,0,522,4160,1,0,1414,13453,5894
23/11/2024 18:30,2586,6598,0,537,4164,1,0,1390,13804,5880
23/11/2024 19:00,2575,5897,0,503,4163,1,0,666,14207,5768
23/11/2024 19:30,2535,4317,0,494,4160,1,0,576,14726,5892
23/11/2024 20:00,2102,3530,0,382,4164,1,0,294,14915,6160
23/11/2024 20:30,1536,2717,0,338,4162,1,0,134,15291,6286
23/11/2024 21:00,1291,2515,0,293,4159,1,0,106,15104,4850
23/11/2024 21:30,1148,2678,0,243,4159,1,0,-654,15299,4646
23/11/2024 22:00,957,3308,0,236,4162,1,0,-776,15105,2488
23/11/2024 22:30,974,3210,0,236,4161,1,0,-730,15075,1980
23/11/2024 23:00,1184,3653,0,235,4164,0,0,-984,15205,-660
23/11/2024 23:30,1250,3650,0,234,4161,1,0,-1126,15285,-896
24/11/2024 00:00,1239,3911,0,235,4162,9,0,-744,15284,-2038
24/11/2024 00:30,1237,4020,0,225,4158,28,0,-582,15164,-2072
24/11/2024 01:00,1237,4153,0,158,4159,0,0,-578,15048,-1966
24/11/2024 01:30,1242,4022,0,154,4161,2,0,-1022,15071,-2006
24/11/2024 02:00,1239,4149,0,155,4159,40,0,-1294,15270,-3366
24/11/2024 02:30,1238,4136,0,130,4152,13,0,-1328,15307,-3458
24/11/2024 03:00,1242,3985,0,121,4149,0,0,-1408,15147,-3854
24/11/2024 03:30,1239,3794,0,111,4149,0,0,-1370,15333,-3894
24/11/2024 04:00,1242,3876,0,114,4142,0,0,-1362,15189,-4218
24/11/2024 04:30,1234,3852,0,131,4138,0,0,-1560,15205,-4208
24/11/2024 05:00,1241,3591,0,141,4119,0,0,-1362,14823,-4342
24/11/2024 05:30,1232,3634,0,172,4117,0,0,-1384,15012,-4274
24/11/2024 06:00,1178,3343,0,199,4107,1,0,-1476,15340,-2854
24/11/2024 06:30,1136,3753,0,247,4103,1,0,-1310,14801,-2536
24/11/2024 07:00,1167,3553,0,270,4095,1,0,-1290,14508,-172
24/11/2024 07:30,1218,3382,0,258,4092,1,0,-1162,14467,238
24/11/2024 08:00,1160,3097,0,292,4080,1,0,-1294,14701,2600
24/11/2024 08:30,1232,3242,0,406,4072,1,0,-1112,14772,2912
24/11/2024 09:00,1179,2713,0,411,4061,1,0,-1186,14910,5262
24/11/2024 09:30,1234,2805,0,406,4053,1,0,-946,14851,5422
24/11/2024 10:00,1237,2961,0,401,4041,1,0,-1092,14886,5838
24/11/2024 10:30,1250,3147,0,415,4025,1,0,-1094,15109,6026
24/11/2024 11:00,1252,3346,0,348,4018,1,0,-1008,14927,6544
24/11/2024 11:30,1268,3336,0,321,4005,1,0,-256,14435,6734
24/11/2024 12:00,1287,3605,0,326,3996,1,0,54,14251,6752
24/11/2024 12:30,1297,3769,0,313,3990,1,0,290,14010,6776
24/11/2024 13:00,1302,3952,0,364,3978,1,0,54,14126,6636
24/11/2024 13:30,1267,4201,0,382,3970,0,0,102,14367,6618
24/11/2024 14:00,1270,4296,0,438,3956,1,0,52,14621,6560
24/11/2024 14:30,1266,4568,0,445,3953,1,0,170,14492,6548
24/11/2024 15:00,1277,4767,0,479,3946,1,0,924,14270,6254
24/11/2024 15:30,1296,5303,0,469,3938,1,0,1108,14290,6262
24/11/2024 16:00,1295,5924,0,501,3927,0,0,1338,14372,6426
24/11/2024 16:30,1298,6411,0,509,3922,1,0,1284,14435,6340
24/11/2024 17:00,1290,6305,0,575,3914,0,0,1280,14700,6274
24/11/2024 17:30,1271,6353,0,588,3904,0,0,1276,14837,6176
24/11/2024 18:00,1262,6370,0,590,3893,1,0,1322,14747,5722
24/11/2024 18:30,1267,6111,0,569,3881,0,0,1358,14576,5656
24/11/2024 19:00,1267,5908,0,559,3872,33,0,1168,14214,5120
24/11/2024 19:30,1267,5774,0,531,3861,13,0,542,14166,4838
24/11/2024 20:00,1270,5599,0,513,3848,2,0,538,14188,3844
24/11/2024 20:30,1266,5288,0,549,3841,2,0,10,14511,3638
24/11/2024 21:00,1266,4979,0,539,3831,1,0,-274,14725,2480
24/11/2024 21:30,1212,4229,0,540,3821,2,0,-1158,15168,2332
24/11/2024 22:00,1068,3846,0,542,3811,2,0,-1360,15378,1514
24/11/2024 22:30,929,3828,0,512,3801,3,0,-1390,15158,1182
24/11/2024 23:00,911,4063,0,473,3793,3,0,-1390,15121,-1464
24/11/2024 23:30,947,3534,0,403,3784,2,0,-942,14943,-1520
25/11/2024 00:00,1144,3602,0,398,3591,1,0,-1212,15005,-1118
25/11/2024 00:30,1191,3971,0,410,3587,1,0,-1328,14946,-1062
25/11/2024 01:00,1200,3942,0,403,3586,1,0,-1094,14534,-1912
25/11/2024 01:30,1188,3980,0,404,3584,1,0,-968,14294,-2018
25/11/2024 02:00,1178,4020,0,404,3588,1,0,-840,14240,-2018
25/11/2024 02:30,1177,4124,0,405,3585,1,0,-1040,13784,-2034
25/11/2024 03:00,1201,4584,0,405,3585,1,0,-964,13115,-2530
25/11/2024 03:30,1193,4623,0,492,3586,1,0,-760,12856,-2484
25/11/2024 04:00,1197,4604,0,574,3587,18,0,-860,12976,-2726
25/11/2024 04:30,1212,4750,0,575,3580,40,0,-1312,13266,-2656
25/11/2024 05:00,1200,4622,0,566,3583,4,0,-1524,13856,-1066
25/11/2024 05:30,1309,4358,0,555,3579,1,0,-1364,14293,-768
25/11/2024 06:00,1456,4766,0,483,3580,3,0,-1030,14501,446
25/11/2024 06:30,1725,6271,0,491,3584,2,0,-58,14573,554
25/11/2024 07:00,2205,6392,0,512,3579,2,0,250,14945,1956
25/11/2024 07:30,2527,7244,0,473,3581,2,0,112,14889,2070
25/11/2024 08:00,2650,7325,0,501,3581,1,0,286,14964,3158
25/11/2024 08:30,2605,7540,0,497,3576,2,0,312,14879,3248
25/11/2024 09:00,2616,7742,0,488,3471,2,0,350,14587,3660
25/11/2024 09:30,2798,7488,0,472,3261,2,0,70,14943,3580
25/11/2024 10:00,2995,6920,0,461,2951,2,0,48,14750,3584
25/11/2024 10:30,3093,6270,0,463,2940,2,0,66,14887,3592
25/11/2024 11:00,3100,5846,0,475,2945,2,0,-84,15126,3920
25/11/2024 11:30,3098,5681,0,485,2942,3,0,-136,15054,3916
25/11/2024 12:00,3101,5390,0,514,2942,2,0,-240,15138,4428
25/11/2024 12:30,3103,5513,0,527,2938,2,0,-364,14915,4428
25/11/2024 13:00,3101,5802,0,544,2936,2,0,-294,14870,4348
25/11/2024 13:30,3078,6261,0,517,2939,2,0,-342,15137,4196
25/11/2024 14:00,3088,6978,0,516,2935,2,0,206,14855,3090
25/11/2024 14:30,3175,7829,0,510,2935,2,0,230,14916,2964
25/11/2024 15:00,3162,9522,0,504,2940,1,0,432,15110,2126
25/11/2024 15:30,3169,10446,0,502,2935,10,0,730,15088,2092
25/11/2024 16:00,3185,11004,0,534,2939,41,0,644,15504,2516
25/11/2024 16:30,3186,11228,0,533,2940,27,0,928,15644,2538
25/11/2024 17:00,3195,11052,0,535,2939,1,0,898,16050,3246
25/11/2024 17:30,3193,11099,0,536,2938,1,0,890,15943,3262
25/11/2024 18:00,3097,11257,0,535,2942,1,0,922,15745,3276
25/11/2024 18:30,3117,11346,0,525,2942,1,0,802,15374,3322
25/11/2024 19:00,3101,10645,0,536,2946,1,0,234,15234,4320
25/11/2024 19:30,3112,9739,0,530,2945,1,0,134,15070,4360
25/11/2024 20:00,3112,8855,0,522,2943,1,0,134,15013,4288
25/11/2024 20:30,3093,8005,0,522,2945,1,0,372,14729,4280
25/11/2024 21:00,3105,6596,0,502,2942,1,0,442,14389,4090
25/11/2024 21:30,2982,5088,0,499,2945,2,0,484,14289,4040
25/11/2024 22:00,2508,4984,0,509,2940,2,0,572,14014,2714
25/11/2024 22:30,1855,4484,0,514,2939,2,0,410,13812,2716
25/11/2024 23:00,1370,3586,0,516,2940,3,0,-448,13775,3838
25/11/2024 23:30,1245,3373,0,512,2937,4,0,-480,13414,3884
26/11/2024 00:00,1242,3714,0,536,2940,3,0,-846,12973,4254
26/11/2024 00:30,1251,3892,0,536,2938,4,0,-674,12772,4294
26/11/2024 01:00,1249,3628,0,463,2939,4,0,-890,12629,4930
26/11/2024 01:30,1250,3368,0,456,2933,5,0,-726,12400,5012
26/11/2024 02:00,1250,3143,0,443,2936,5,0,-900,12445,5282
26/11/2024 02:30,1249,2892,0,438,2933,4,0,-900,12308,5286
26/11/2024 03:00,1229,2894,0,446,2936,4,0,-894,12134,5204
26/11/2024 03:30,1240,2914,0,428,2937,4,0,-900,11910,5140
26/11/2024 04:00,1300,3187,0,419,2938,6,0,-1030,11808,4752
26/11/2024 04:30,1671,3706,0,406,2936,6,0,-1006,11312,4694
26/11/2024 05:00,2153,4674,0,402,2938,5,0,-580,11314,2876
26/11/2024 05:30,2218,5862,0,405,2939,5,0,-508,11207,2818
26/11/2024 06:00,2591,9662,0,482,2942,3,0,160,10791,582
26/11/2024 06:30,2915,12746,0,519,2939,2,0,338,10523,508
26/11/2024 07:00,3006,14418,0,546,2938,2,0,378,10881,2152
26/11/2024 07:30,3012,16173,0,581,2938,2,0,86,10422,2262
26/11/2024 08:00,3017,16533,0,596,2936,1,0,450,9894,2996
26/11/2024 08:30,2979,16583,0,676,2938,2,0,614,9366,3062
26/11/2024 09:00,3052,16882,0,674,2937,3,0,164,8960,4300
26/11/2024 09:30,3057,17100,0,676,2943,3,0,338,7921,4356
26/11/2024 10:00,3058,17421,0,658,2940,3,0,0,7405,4000
26/11/2024 10:30,3055,16812,0,654,2941,1,0,-10,7176,4000
26/11/2024 11:00,3054,16986,0,605,2941,2,0,-10,6338,4370
26/11/2024 11:30,3055,17300,0,608,2943,4,0,26,5759,4378
26/11/2024 12:00,3052,17855,0,597,2941,3,0,-10,5257,4406
26/11/2024 12:30,3055,18471,0,600,2932,3,0,166,4833,3902
26/11/2024 13:00,3052,18853,0,608,2928,3,0,188,4639,4288
26/11/2024 13:30,3163,19737,0,574,2931,3,0,220,4175,4420
26/11/2024 14:00,3199,20678,0,634,2929,3,0,208,3831,3862
26/11/2024 14:30,3203,21297,0,656,2936,2,0,292,3736,3848
26/11/2024 15:00,3201,22271,0,667,2937,2,0,722,3454,3624
26/11/2024 15:30,3207,22652,0,693,2935,32,0,1266,3335,3622
26/11/2024 16:00,3204,22792,0,974,2933,46,0,1220,3090,4160
26/11/2024 16:30,3204,23276,0,999,2934,126,0,1592,2859,4202
26/11/2024 17:00,3192,23595,0,1019,2933,51,0,1540,2832,4924
26/11/2024 17:30,3196,23778,0,1004,2932,41,0,1580,2794,4958
26/11/2024 18:00,3195,23899,0,1005,2937,41,0,1594,2395,4938
26/11/2024 18:30,3207,24019,0,1005,2935,41,0,1582,2229,4936
26/11/2024 19:00,3205,23782,0,995,2936,41,0,906,2240,5134
26/11/2024 19:30,3204,23725,0,869,2933,41,0,1028,2189,4608
26/11/2024 20:00,3204,23294,0,807,2938,42,0,716,2013,4970
26/11/2024 20:30,3154,23070,0,793,2935,4,0,262,1799,5134
26/11/2024 21:00,3095,22547,0,649,2940,2,0,6,1636,5062
26/11/2024 21:30,3094,21222,0,652,2942,3,0,132,1545,5062
26/11/2024 22:00,3104,19186,0,578,2940,4,0,-10,1533,5036
26/11/2024 22:30,3092,17131,0,574,2945,4,0,-10,1354,5044
26/11/2024 23:00,3087,15210,0,544,2945,5,0,-10,1410,5094
26/11/2024 23:30,3074,14394,0,525,2946,5,0,82,1505,5096
27/11/2024 00:00,3076,13972,0,504,2941,6,0,68,1673,5220
27/11/2024 00:30,3078,13998,0,490,2941,5,0,74,1748,5370
27/11/2024 01:00,3076,13673,0,474,2940,6,0,-8,1750,5210
27/11/2024 01:30,3078,13412,0,472,2940,6,0,-68,1890,5224
27/11/2024 02:00,3073,12588,0,469,2940,5,0,-68,2300,4950
27/11/2024 02:30,3073,11724,0,469,2938,5,0,-68,2853,4916
27/11/2024 03:00,3042,11354,0,469,2940,2,0,-68,3441,4504
27/11/2024 03:30,3081,11327,0,469,2944,1,0,-180,3895,4360
27/11/2024 04:00,3170,11588,0,469,2941,1,0,-180,4240,2766
27/11/2024 04:30,3181,11448,0,469,2942,1,0,-182,4681,2720
27/11/2024 05:00,3179,12758,0,469,2946,0,0,-142,4981,1042
27/11/2024 05:30,3174,13202,0,476,2946,0,0,-30,5273,954
27/11/2024 06:00,3183,15489,0,623,2945,0,0,-12,5625,346
27/11/2024 06:30,3181,17687,0,616,2948,0,0,-14,6304,228
27/11/2024 07:00,3176,19628,0,643,2945,0,0,140,7056,524
27/11/2024 07:30,3160,20518,0,656,2950,0,0,108,7733,680
27/11/2024 08:00,3143,20197,0,672,2948,0,0,90,8241,1614
27/11/2024 08:30,3139,20491,0,716,2944,0,0,16,8595,1622
27/11/2024 09:00,3125,20613,0,652,2938,0,0,76,8726,2160
27/11/2024 09:30,3126,20825,0,649,2939,0,0,88,8686,2228
27/11/2024 10:00,2968,20821,0,639,2945,0,0,-14,8640,2862
27/11/2024 10:30,2764,20763,0,786,2949,0,0,104,8712,2942
27/11/2024 11:00,2780,20245,0,784,2942,0,0,-16,8996,4106
27/11/2024 11:30,2627,20049,0,779,2955,0,0,-14,9222,4164
27/11/2024 12:00,2233,19972,0,748,2942,0,0,-14,9344,4246
27/11/2024 12:30,2147,19928,0,651,2941,0,0,-12,9321,4250
27/11/2024 13:00,2391,19120,0,648,2937,0,0,-12,9334,4264
27/11/2024 13:30,2297,18863,0,546,2943,0,0,-10,9362,4266
27/11/2024 14:00,2148,18805,0,558,2939,0,0,-10,9495,4250
27/11/2024 14:30,2234,19177,0,579,2943,0,0,68,9573,4250
27/11/2024 15:00,2169,19632,0,620,2943,0,0,108,9424,4412
27/11/2024 15:30,2517,20183,0,725,2943,0,0,300,9370,4412
27/11/2024 16:00,2850,20380,0,974,2947,0,0,640,9262,4414
27/11/2024 16:30,2579,20467,0,1029,2944,0,0,1306,8872,4424
27/11/2024 17:00,2649,20560,0,1049,2947,1,0,1128,8678,4686
27/11/2024 17:30,2676,20559,0,1052,2947,1,0,1172,8433,4718
27/11/2024 18:00,2891,20461,0,1036,2939,0,0,1108,8436,5038
27/11/2024 18:30,2995,20362,0,1031,2943,1,0,1108,8473,5056
27/11/2024 19:00,3092,19969,0,1018,2940,1,0,1212,8302,4972
27/11/2024 19:30,3121,20023,0,997,2943,1,0,528,8146,5038
27/11/2024 20:00,3124,19653,0,752,2940,1,0,198,8030,4870
27/11/2024 20:30,3109,18819,0,741,2943,1,0,128,8074,4908
27/11/2024 21:00,3080,17166,0,719,2940,1,0,24,7734,5400
27/11/2024 21:30,2749,15699,0,708,2940,1,0,64,7389,5434
27/11/2024 22:00,2113,14581,0,637,2945,0,0,122,7031,5264
27/11/2024 22:30,1521,13875,0,587,2946,0,0,340,6875,5272
27/11/2024 23:00,1194,13436,0,479,2946,0,0,-4,6536,5210
27/11/2024 23:30,1197,12760,0,505,2946,1,0,-10,6278,5120
28/11/2024 00:00,1191,12579,0,575,2941,1,0,26,5934,4802
28/11/2024 00:30,1185,12594,0,595,2944,1,0,54,5635,4996
28/11/2024 01:00,1069,12597,0,593,2940,1,0,120,5435,4926
28/11/2024 01:30,1152,12552,0,591,2943,1,0,48,5322,5060
28/11/2024 02:00,1204,12552,0,577,2937,1,0,-614,5120,5268
28/11/2024 02:30,1204,12630,0,572,2936,1,0,-686,4946,5400
28/11/2024 03:00,1194,12685,0,408,2938,1,0,-900,4822,5596
28/11/2024 03:30,1175,12714,0,388,2938,1,0,-934,4617,5684
28/11/2024 04:00,1160,12630,0,387,2939,3,0,-932,4569,6126
28/11/2024 04:30,1161,12914,0,388,2946,1,0,-934,4308,6128
28/11/2024 05:00,1307,13593,0,419,2942,5,0,-930,3992,5674
28/11/2024 05:30,1697,14747,0,426,2944,4,0,-902,4000,5548
28/11/2024 06:00,2122,17763,0,639,2943,3,0,-218,3790,3638
28/11/2024 06:30,2345,20236,0,665,2949,2,0,-16,3750,3712
28/11/2024 07:00,2605,21178,0,733,2946,2,0,566,3902,4560
28/11/2024 07:30,2837,21409,0,738,2950,14,0,852,3917,4518
28/11/2024 08:00,2771,21382,0,754,2951,57,0,840,3828,5612
28/11/2024 08:30,2906,21486,0,809,2950,16,0,522,3939,5594
28/11/2024 09:00,3026,21618,0,916,2951,44,0,578,3947,5784
28/11/2024 09:30,3037,21684,0,943,2947,38,0,528,3914,5718
28/11/2024 10:00,3008,21726,0,902,2949,42,0,466,4053,5804
28/11/2024 10:30,2970,21574,0,759,2950,56,0,68,4433,5700
28/11/2024 11:00,3023,21453,0,713,2945,7,0,-20,4751,5618
28/11/2024 11:30,3009,21098,0,682,2946,2,0,-16,5148,5690
28/11/2024 12:00,2938,20376,0,644,2945,3,0,38,5649,5658
28/11/2024 12:30,2510,20117,0,647,2947,2,0,-12,6040,5618
28/11/2024 13:00,2138,20422,0,616,2945,0,0,-16,6468,5400
28/11/2024 13:30,2151,20617,0,603,2947,3,0,-156,6877,5356
28/11/2024 14:00,2269,21112,0,580,2943,2,0,228,6977,4172
28/11/2024 14:30,2235,21455,0,532,2945,2,0,272,7061,4166
28/11/2024 15:00,2613,21739,0,523,2943,2,0,40,7321,4036
28/11/2024 15:30,2993,21867,0,564,2945,5,0,512,7631,3954
28/11/2024 16:00,2969,22134,0,684,2962,87,0,368,7891,4164
28/11/2024 16:30,3004,22177,0,642,2965,91,0,588,7933,4086
28/11/2024 17:00,2922,21874,0,593,2966,92,0,482,8198,4132
28/11/2024 17:30,2933,21927,0,592,2964,91,0,468,8288,4142
28/11/2024 18:00,3013,22174,0,551,2970,91,0,558,8435,3830
28/11/2024 18:30,3037,21587,0,547,2967,78,0,198,8587,3880
28/11/2024 19:00,3117,20495,0,540,2963,1,0,-4,8580,4710
28/11/2024 19:30,3113,20271,0,532,2963,0,0,-322,8808,4708
28/11/2024 20:00,3073,19705,0,493,2962,2,0,-322,8885,3930
28/11/2024 20:30,3052,18276,0,453,2964,3,0,-328,9101,3824
28/11/2024 21:00,2976,18069,0,412,2961,2,0,-346,8997,1752
28/11/2024 21:30,2813,16060,0,377,2962,2,0,-416,9257,1792
28/11/2024 22:00,2136,14168,0,352,2952,2,0,-542,9636,1890
28/11/2024 22:30,1402,12502,0,349,2940,2,0,-572,10240,1926
28/11/2024 23:00,1250,9462,0,358,2925,2,0,-628,10613,3306
28/11/2024 23:30,1249,8148,0,360,2911,2,0,-688,10711,3454
29/11/2024 00:00,1335,7138,0,360,2895,2,0,-746,11125,4026
29/11/2024 00:30,1333,7263,0,342,2881,2,0,-746,11337,4064
29/11/2024 01:00,1274,7184,0,341,2869,2,0,-970,11452,3988
29/11/2024 01:30,1353,6702,0,340,2853,0,0,-1532,11709,3994
29/11/2024 02:00,1380,6072,0,321,2841,0,0,-1382,11842,3812
29/11/2024 02:30,1386,6143,0,338,2822,0,0,-1486,11799,3796
29/11/2024 03:00,1367,6289,0,342,2813,0,0,-1370,11907,2876
29/11/2024 03:30,1357,5747,0,348,2793,0,0,-1318,12570,2822
29/11/2024 04:00,1251,5539,0,390,2787,0,0,-1240,12944,2206
29/11/2024 04:30,1272,5523,0,379,2771,0,0,-1214,13111,2096
29/11/2024 05:00,1638,7104,0,411,2742,0,0,-504,13067,-372
29/11/2024 05:30,2093,8480,0,417,2717,1,0,-254,13274,-596
29/11/2024 06:00,2543,10707,0,500,2699,2,0,50,13330,-2128
29/11/2024 06:30,2773,12941,0,518,2678,2,0,264,13487,-2242
29/11/2024 07:00,2944,14209,0,523,2652,1,0,272,13616,-1220
29/11/2024 07:30,2943,14696,0,504,2669,1,0,658,13734,-1236
29/11/2024 08:00,2891,14481,0,496,2669,2,0,578,13956,592
29/11/2024 08:30,2884,14784,0,550,2671,2,0,308,14214,660
29/11/2024 09:00,2880,14702,0,539,2661,2,0,-48,14611,1824
29/11/2024 09:30,2859,14603,0,540,2656,2,0,-168,14578,1918
29/11/2024 10:00,2864,13707,0,500,2353,4,0,-18,14433,2666
29/11/2024 10:30,2821,13115,0,492,2354,2,0,-12,14718,2614
